Codigo;Descripcion;Codigo C;Tipo de producto;Nombre Color;Armado;Clientes marca propia;RH;Designacion;Nombre mueble;Linea;Hogar;Medida;Accesorio;Color puertas;Canto;Riel;DESCRIPCION FINAL;NAME CABINET;DESIGNATION;HOME;MEASURE;ACCESORIES;INGLES;ISOMETRICO;FONDO;ALTO;ANCHO;PESO;;D;H;W;Wg;ICON 1;ICON2;ICON3;ICON4;DESCRIPCION INGLES
VBAN12-0051-000-0439;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48.ai;47,6;85,3;78,4;16,4;;18,7;33,6;30,9;36,1;;;;;
VBAN12-0051-000-0442;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48 GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48.ai;47,6;85,3;78,4;16,4;;18,7;33,6;30,9;36,1;;;;;
VBAN12-0051-000-0447;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48 CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48.ai;47,6;85,3;78,4;16,4;;18,7;33,6;30,9;36,1;;;;;
VBAN12-0051-000-0458;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48 TRIBECA;0458;MUEBLE;TRIBECA;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48.ai;47,6;85,3;78,4;16,4;;18,7;33,6;30,9;36,1;;;;;
VBAN12-0052-000-0437;CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM SODER/MALI;0437;MUEBLE;SODER/MALI;;;;CUBO-CAJON;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;72,7;18,1;;18,2;11,8;28,6;39,8;;;;;
VBAN12-0052-000-0439;CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;CUBO-CAJON;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;72,7;18,1;;18,2;11,8;28,6;39,8;;;;;
VBAN12-0052-000-0442;CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM GRACIA/ SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;CUBO-CAJON;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;72,7;18,1;;18,2;11,8;28,6;39,8;;;;;
VBAN12-0052-000-0447;CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;CUBO-CAJON;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;72,7;18,1;;18,2;11,8;28,6;39,8;;;;;
VBAN12-0052-000-0458;CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM TRIBECA;0458;MUEBLE;TRIBECA;;;;CUBO-CAJON;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;72,7;18,1;;18,2;11,8;28,6;39,8;;;;;
VBAN12-0052-000-0493;CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM AUSTRAL;0493;MUEBLE;AUSTRAL;;;;CUBO-CAJON;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;72,7;18,1;;18,2;11,8;28,6;39,8;;;;;
VBAN12-0052-000-1321;CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM KOA;1321;MUEBLE;KOA FOREST;;;;CUBO-CAJON;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;72,7;18,1;;18,2;11,8;28,6;39,8;;;;;
VBAN12-0052-000-1351;CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM YALAA AMAZONAS;1351;MUEBLE;YALAA AMAZONAS;;;;CUBO-CAJON;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;72,7;18,1;;18,2;11,8;28,6;39,8;;;;;
VBAN12-0053-000-0437;MUEBLE SOPORTE GODAI 79X48 SODER/MALI;0437;MUEBLE;SODER/MALI;;;;SOPORTE;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI SOPORTE CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 79X48.ai;47,6;15;78,4;4,2;;18,7;5,9;30,9;9,2;;;;;
VBAN12-0053-000-0439;MUEBLE SOPORTE GODAI 79X48 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;SOPORTE;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI SOPORTE CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 79X48.ai;47,6;15;78,4;4,2;;18,7;5,9;30,9;9,2;;;;;
VBAN12-0053-000-0442;MUEBLE SOPORTE GODAI 79X48 GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;SOPORTE;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI SOPORTE CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 79X48.ai;47,6;15;78,4;4,2;;18,7;5,9;30,9;9,2;;;;;
VBAN12-0053-000-0447;MUEBLE SOPORTE GODAI 79X48 CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;SOPORTE;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI SOPORTE CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 79X48.ai;47,6;15;78,4;4,2;;18,7;5,9;30,9;9,2;;;;;
VBAN12-0053-000-0458;MUEBLE SOPORTE GODAI 79X48 TRIBECA;0458;MUEBLE;TRIBECA;;;;SOPORTE;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI SOPORTE CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 79X48.ai;47,6;15;78,4;4,2;;18,7;5,9;30,9;9,2;;;;;
VBAN12-0053-000-0493;MUEBLE SOPORTE GODAI 79X48 AUSTRAL;0493;MUEBLE;AUSTRAL;;;;SOPORTE;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI SOPORTE CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 79X48.ai;47,6;15;78,4;4,2;;18,7;5,9;30,9;9,2;;;;;
VBAN12-0053-000-1351;MUEBLE SOPORTE GODAI 79X48 YALAA AMAZONAS;1351;MUEBLE;YALAA AMAZONAS;;;;SOPORTE;GODAI;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE SUAVE;MUEBLE GODAI SOPORTE CANTO 2MM CIERRE SUAVE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 79X48.ai;47,6;15;78,4;4,2;;18,7;5,9;30,9;9,2;;;;;
VBAN12-0053-MRH-0467;RH MUEBLE SOPORTE GODAI 79X48 CINZA/COBALTO;0467;MUEBLE;CINZA COBALTO;;;RH;SOPORTE;GODAI;;LAVAMANOS;79X48;;;;;RH MUEBLE GODAI SOPORTE PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 79X48.ai;47,6;15;78,4;4,2;;18,7;5,9;30,9;9,2;;;;;
VBAN12-0054-000-0437;CUBO GODAI 79X48 SODER/MALI;0437;MUEBLE;SODER/MALI;;;;CUBO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 79X48.ai;46,3;30;72,7;11,7;;18,2;11,8;28,6;25,7;;;;;
VBAN12-0054-000-0439;CUBO GODAI 79X48 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;CUBO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 79X48.ai;46,3;30;72,7;11,7;;18,2;11,8;28,6;25,7;;;;;
VBAN12-0054-000-0442;CUBO GODAI 79X48 GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;CUBO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 79X48.ai;46,3;30;72,7;11,7;;18,2;11,8;28,6;25,7;;;;;
VBAN12-0054-000-0447;CUBO GODAI 79X48 CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;CUBO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 79X48.ai;46,3;30;72,7;11,7;;18,2;11,8;28,6;25,7;;;;;
VBAN12-0054-000-0458;CUBO GODAI 79X48 TRIBECA;0458;MUEBLE;TRIBECA;;;;CUBO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 79X48.ai;46,3;30;72,7;11,7;;18,2;11,8;28,6;25,7;;;;;
VBAN12-0055-000-0100;RH MUEBLE VITELI LVM 124X48 CANTO 2MM CIERRE LENTO OCULTO BLANCO;0100;MUEBLE;BLANCO ;;;RH;;VITELLI;;LAVAMANOS;124X48;;;CANTO 2MM;CIERRE LENTO OCULTO;RH MUEBLE VITELLI CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 124X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE VITELI LVM 124X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;123,4;32,8;;18,7;18,9;48,6;72,2;;;;;
VBAN12-0055-000-0439;RH MUEBLE VITELI LVM 124X48 CANTO 2MM CIERRE LENTO OCULTO MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;RH;;VITELLI;;LAVAMANOS;124X48;;;CANTO 2MM;CIERRE LENTO OCULTO;RH MUEBLE VITELLI CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 124X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE VITELI LVM 124X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;123,4;32,8;;18,7;18,9;48,6;72,2;;;;;
VBAN12-0055-000-0442;RH MUEBLE VITELI LVM 124X48 CANTO 2MM CIERRE LENTO OCULTO GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;RH;;VITELLI;;LAVAMANOS;124X48;;;CANTO 2MM;CIERRE LENTO OCULTO;RH MUEBLE VITELLI CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 124X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE VITELI LVM 124X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;123,4;32,8;;18,7;18,9;48,6;72,2;;;;;
VBAN12-0055-000-0447;RH MUEBLE VITELI LVM 124X48 CANTO 2MM CIERRE LENTO OCULTO CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;RH;;VITELLI;;LAVAMANOS;124X48;;;CANTO 2MM;CIERRE LENTO OCULTO;RH MUEBLE VITELLI CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 124X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE VITELI LVM 124X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;123,4;32,8;;18,7;18,9;48,6;72,2;;;;;
VBAN12-0056-000-0420;MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO ROVERE;0420;MUEBLE;ROVERE;;;;;MISUS;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 63X48.ai;47,6;48;62,4;25,1;;18,7;18,9;24,6;55,2;;;;;
VBAN12-0056-000-0437;MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO SODER/MALI;0437;MUEBLE;SODER/MALI;;;;;MISUS;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 63X48.ai;47,6;48;62,4;25,1;;18,7;18,9;24,6;55,2;;;;;
VBAN12-0056-000-0439;MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;;MISUS;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 63X48.ai;47,6;48;62,4;25,1;;18,7;18,9;24,6;55,2;;;;;
VBAN12-0056-000-0442;MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;;MISUS;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 63X48.ai;47,6;48;62,4;25,1;;18,7;18,9;24,6;55,2;;;;;
VBAN12-0056-000-0447;MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;;MISUS;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 63X48.ai;47,6;48;62,4;25,1;;18,7;18,9;24,6;55,2;;;;;
VBAN12-0056-000-0458;MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO TRIBECA;0458;MUEBLE;TRIBECA;;;;;MISUS;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 63X48.ai;47,6;48;62,4;25,1;;18,7;18,9;24,6;55,2;;;;;
VBAN12-0056-000-0467;MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO CINZA COBALTO;0467;MUEBLE;CINZA COBALTO;;;;;MISUS;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 63X48.ai;47,6;48;62,4;25,1;;18,7;18,9;24,6;55,2;;;;;
VBAN12-0056-000-0493;MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO AUSTRAL;0493;MUEBLE;AUSTRAL;;;;;MISUS;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 63X48.ai;47,6;48;62,4;25,1;;18,7;18,9;24,6;55,2;;;;;
VBAN12-0056-000-1345;MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO VOLCANICO AMAZONAS;1345;MUEBLE;VOLCANICO AMAZONAS;;;;;MISUS;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 63X48.ai;47,6;48;62,4;25,1;;18,7;18,9;24,6;55,2;;;;;
VBAN12-0057-000-0437;MUEBLE MISUS LVM 79X48 CANTO 2MM CIERRE LENTO OCULTO SODER/MALI;0437;MUEBLE;SODER/MALI;;;;;MISUS;;LAVAMANOS;79X48;;;CANTO 2MM;CIERRE LENTO OCULTO;MUEBLE MISUS CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE MISUS LVM 79X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;78,4;20;;18,7;18,9;30,9;44,0;;;;;
